Provider ID,Provider Case,Provider Name,License ID,Current License Start Date,Current License End Date,License Type,Provider Program Type,Address 1,Address 2,Provider Town,Zip Code,Phone Number,Email Address,County,AHS District,Total Licensed Capacity,Infant Licensed Capacity,Toddler Licensed Capacity,Preschool Licensed Capacity,School Age Licensed Capacity,Special Services Status,Provider Referral Status,Current STARS Level,Reported Food Program Participation,Accreditation,Accreditation Start Date,Accreditation End Date,Reported Desired Infant Capacity,Reported Desired Toddler Capacity,Reported Desired Preschool Capacity,Reported Desired School Age Capacity,Reported Infant Vacancies,Reported Toddler Vacancies,Reported Preschool Vacancies,Reported School Age Vacancies,Date Capacity and Vacancies Reported,Special Schedule,Usual Program Start,Usual Program End,Location 1,Prequalified Prekindgarten Program,Prequalified Prekindgarten Start Date,Prequalified Prekindgarten End Date
3136,2231,"Interlandi, Janice",V98-114,04/19/2015,04/16/2016,Registered Home,Registered,7 Hochelaga Road,0,South Hero,05486,(802) 372-5492,jfinterlandi@yahoo.com,Grand Isle,ADO,0,0,0,0,0,No,Active,,0,,,,1,2,1,3,1,0,0,0,12/30/2015,,7:00 AM,5:00 PM,"7 Hochelaga Road
South Hero, Vermont 05486
(44.612294, -73.302054)",,,
26430,12713,Ludlow Elementary School Preschool,12696,06/28/2015,06/25/2016,Licensed Provider,Licensed - Early Childhood,45 Main Street,0,Ludlow,05149,(802) 228-7649,lora.miele@trsu.org,Windsor,SDO,18,0,0,18,0,Yes,Active,5 Star,0,,,,0,0,15,0,0,0,1,0,01/04/2016,,7:45 AM,1:30 PM,"45 Main Street
Ludlow, Vermont 05149
(43.396626, -72.689022)",Prequalified PreK Program - Public School,07/08/2015 12:00:00 AM,07/08/2018 12:00:00 AM
4077,2931,"Mallory, Brenda ",R03-796,06/28/2015,06/25/2016,Registered Home,Registered,884 North Street,0,Brandon,05733,(802) 247-3848,bmallory88@hotmail.com ,Rutland,RDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,7:00 AM,5:00 PM,"884 North Street
Brandon, Vermont 05733
(43.839471, -73.056423)",,,
2704,1912,"Clodgo, Donna",A92-623,12/13/2015,12/10/2016,Registered Home,Registered,92 Depot Street,PO Box 108,Richmond,05477,(802) 434-4237,dclodgo@cs.com,Chittenden,BDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,2,2,0,09/17/2015,,7:15 AM,5:30 PM,"92 Depot Street
Richmond, Vermont 05477
(44.405338, -72.995202)",,,
228617,155571,J.J. Flynn Preschool,63416,02/08/2015,02/06/2016,Licensed Provider,Licensed - Early Childhood,1645 North Ave,0,Burlington,05408,(802) 864-8478,dlangsto@bsdvt.org,Chittenden,BDO,17,0,0,17,0,Yes,Inactive,5 Star,0,,,,0,0,17,0,0,0,0,0,07/28/2015,,8:15 AM,2:45 PM,"1645 North Ave
Burlington, Vermont 05408
(44.517531, -73.259244)",Prequalified PreK Program - Public School,04/18/2015 12:00:00 AM,04/18/2018 12:00:00 AM
3762,2681,"McLaughlin, Michele",M02-360,03/22/2015,03/19/2016,Registered Home,Registered,2671 Rood Pond Road,0,Williamstown,05679,(802) 433-9867,dennis.mclaughlin@myfairpoint.net,Orange,MDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,10/30/2015,,,,"2671 Rood Pond Road
Williamstown, Vermont 05679
(44.083059, -72.582589)",,,
2262,1618,"Yaggy, Karen",A84-428,10/04/2015,11/12/2016,Registered Home,Registered,2190 Dugway Road,0,Richmond,05477,(802) 434-2429,dkyaggy@gmavt.net,Chittenden,BDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,10/19/2015,,7:30 AM,5:00 PM,"2190 Dugway Road
Richmond, Vermont 05477
(44.36523, -72.97683)",,,
222311,150643,The Mountain School at Winhall,61599,08/22/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,9 School Road,0,Winhall,05340,(802) 297-2662,business@themountainschool.org,Bennington,TDO,20,0,0,20,0,No,Inactive,5 Star,1,,,,0,0,20,0,0,0,0,0,10/30/2015,,,,"9 School Road
Winhall, Vermont 05340
(43.145423, -72.889181)",Prequalified PreK Program - Privately Operated,05/04/2015 12:00:00 AM,05/04/2018 12:00:00 AM
114240,69661,"Leaps and Bounds Childcare, LLC",37760,02/22/2015,03/20/2016,Licensed Provider,Licensed - Early Childhood,25 Pinecrest Drive,Suite G,Essex,05452,(802) 879-0130,krista@leapsvt.com,Chittenden,BDO,61,25,16,20,0,No,Active,Not Rated,0,,,,32,20,40,0,32,1,2,0,10/14/2015,,7:00 AM,5:30 PM,"25 Pinecrest Drive
Essex, Vermont 05452
(44.505269, -73.131704)",,,
205766,136364,Seeing Terrific Young Learners Engage After School,58778,01/11/2015,01/09/2016,Licensed Provider,Licensed - School Age,6 Waits River Valley Road,0,Corinth,05040,(802) 439-5534,mrizzo@oesu.org,Orange,HDO,90,0,0,0,90,No,Active,,0,,,,0,0,0,40,0,0,0,15,12/03/2015,,3:00 PM,5:30 PM,"6 Waits River Valley Road
Corinth, Vermont 05040
(44.078952, -72.26231)",,,
66425,31419,"Pray, Amanda",20422,02/22/2015,02/20/2016,Registered Home,Registered,88 Hinman Street,0,Newport,05855,(802) 487-9153,mandas.pandas@yahoo.com,Orleans,NDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,2,0,12/02/2015,,5:00 AM,5:00 PM,"88 Hinman Street
Newport, Vermont 05855
(44.932888, -72.200404)",,,
30808,16575,"Snider, Amy",14904,01/10/2016,01/07/2017,Registered Home,Registered,110 Joseph Street,0,Derby,05829,(802) 766-2941,pasnider4@comcast.net,Orleans,NDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/02/2015,,6:00 AM,5:00 PM,"110 Joseph Street
Derby, Vermont 05829
(44.951083, -72.144589)",,,
2936,2083,"Judkins, Leanne",V96-182,05/17/2015,05/14/2016,Registered Home,Registered,1481 Bayley Hazen Road,0,Walden,05836,(802) 563-2903,ljudkins62@gmail.com,Caledonia,JDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/24/2015,,7:00 AM,4:30 PM,"1481 Bayley Hazen Road
Walden, Vermont 05836
(44.340381, -72.175411)",,,
4075,2929,Warren KPAS,1733,10/04/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,293 School Road,0,Warren,05674,(802) 496-2487,akisler@wwsu.org,Washington ,MDO,30,0,0,30,0,Yes,Active,2 Star,0,,,,0,0,30,0,0,0,9,0,10/30/2015,,7:30 AM,2:30 PM,"293 School Road
Warren, Vermont 05674
(44.116348, -72.852142)",,,
228592,155553,Woodstock Nursery School,66356,08/09/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,15 South Street,0,Woodstock,05091,(802) 457-2522,woodstocknurseryschool465@gmail.com,Windsor,HDO,20,0,0,20,0,No,Active,4 Star,1,,,,0,0,16,0,0,0,0,0,11/20/2015,,8:00 AM,12:15 PM,"15 South Street
Woodstock, Vermont 05091
(43.622173, -72.519125)",,,
230664,177519,"Barrett, Lori",68295,11/01/2015,04/16/2016,Registered Home,Registered,97 Davis Street,0,Rutland,05701,(802) 558-2539,mommab4@myfairpoint.net,Rutland,RDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,01/03/0001,,,,"97 Davis Street
Rutland, Vermont 05701
(43.615784, -72.970941)",,,
7154,126735,"Jacobs, Amy",55535,08/09/2015,08/06/2016,Registered Home,Registered,1522 Holland Road,0,Derby,05830,(802) 323-3964,asnay68@yahoo.com,Orleans,NDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/10/2015,,7:45 AM,3:30 PM,"1522 Holland Road
Derby, Vermont 05830
(44.995454, -72.062956)",,,
2233,1597,Burlington Technical Center Preschool,42,12/27/2015,12/24/2016,Licensed Provider,Licensed - Early Childhood,52 Institute Road,F Building,Burlington,05401,(802) 864-8422,jwolter@bsdvt.org,Chittenden,BDO,13,0,0,13,0,Yes,Active,5 Star,0,,,,0,0,32,0,0,0,0,0,10/15/2015,,9:30 AM,2:00 PM,"52 Institute Road
Burlington, Vermont 05401
(44.49539, -73.235346)",Prequalified PreK Program - Public School,04/18/2015 12:00:00 AM,04/18/2018 12:00:00 AM
60892,150499,"Collett, Jody",61355,07/26/2015,07/23/2016,Registered Home,Registered,112 Forest Street,0,Rutland,05701,(802) 345-6650,rosievern@gmail.com,Rutland,RDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,1,0,09/23/2015,,7:30 AM,5:00 PM,"112 Forest Street
Rutland, Vermont 05701
(43.599456, -72.983529)",,,
170626,149085,"McKechnie, Erin",61019,06/14/2015,06/11/2016,Registered Home,Registered,25 Canada Street,0,Swanton,05488,(802) 868-0966,kiddiegardenvt@gmail.com,Franklin,ADO,0,0,0,0,0,Yes,Active,3 Star,0,,,,1,3,2,4,1,1,1,2,11/17/2015,,6:30 AM,5:30 PM,"25 Canada Street
Swanton, Vermont 05488
(44.920057, -73.123253)",,,
38204,110256,"Clark, Andrea",47874,11/15/2015,11/12/2016,Registered Home,Registered,188 Adams Street,0,Rutland,05701,(802) 558-6752,ajclark1980@yahoo.com,Rutland,RDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,1,1,0,11/09/2015,,5:00 AM,5:30 PM,"188 Adams Street
Rutland, Vermont 05701
(43.62115, -72.980884)",,,
4110,167272,"Vincent, Sherrie",66076,07/12/2015,07/09/2016,Registered Home,Registered,378 Nicholes Road,0,Fairfax,05454,(802) 849-0062,fitzvin1976@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,3 Star,1,,,,2,2,2,4,2,1,0,4,12/30/2015,,7:00 AM,4:30 PM,"378 Nicholes Road
Fairfax, Vermont 05454
(44.7344, -73.062619)",,,
4197,3024,"Hedges, Lynn",V03-905,12/13/2015,12/10/2016,Registered Home,Registered,175 Fair Road,0,East Montpelier,05651,(802) 479-7240,1hedges25@comcast.net,Washington ,MDO,0,0,0,0,0,No,Active,3 Star,0,,,,2,2,2,4,2,1,0,0,01/07/2016,,7:00 AM,5:00 PM,"175 Fair Road
East Montpelier, Vermont 05651
(44.256833, -72.481066)",,,
3799,2712,Aurora Day Care,1652,04/18/2015,04/16/2016,Licensed Provider,Licensed - Early Childhood,1187 Christian Street,0,Hartford,05001,(802) 296-2077,aurorakidz.arnold@comcast.net,Windsor,HDO,42,8,10,16,8,Yes,Active,3 Star,0,,,,8,8,20,6,8,0,0,0,11/18/2015,,7:00 AM,5:00 PM,"1187 Christian Street
Hartford, Vermont 05001
(43.671641, -72.324891)",,,
2628,1853,Green Mountain Children's Center Inc,871,12/12/2015,12/10/2016,Licensed Provider,Licensed - Early Childhood,92 Farmvu Drive,0,Hartford,05001,(802) 296-2296,tricia.kirshneur@gmccvt.org,Windsor,HDO,59,0,0,39,20,Yes,Active,5 Star,0,NAEYC,07/01/2013,07/01/2018,0,0,39,0,0,0,0,0,11/04/2015,,7:00 AM,6:00 PM,"92 Farmvu Drive
Hartford, Vermont 05001
(43.642433, -72.332308)",Prequalified PreK Program - Privately Operated,09/13/2015 12:00:00 AM,09/13/2018 12:00:00 AM
3266,2333,"Carrier, Tammy",R99-157,05/17/2015,05/14/2016,Registered Home,Registered,20 Windswept Drive,0,Danville,05828,(802) 684-3872,tammycarrier@hotmail.com,Caledonia,JDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,4,4,12/10/2015,,6:00 AM,5:15 PM,"20 Windswept Drive
Danville, Vermont 05828
(44.413338, -72.147146)",,,
170568,111101,"Hunger Mountain Children's Center, Inc. ",48394,11/29/2015,11/26/2016,Licensed Provider,Licensed - Early Childhood,4970 Waterbury-Stowe Road,0,Waterbury,05677,(802) 244-5544,hungermountaincc@gmail.com,Washington ,MDO,45,16,8,21,0,Yes,Active,4 Star,0,,,,8,10,10,0,8,0,0,0,06/24/2015,,7:00 AM,5:30 PM,"4970 Waterbury-Stowe Road
Waterbury, Vermont 05677
(44.400595, -72.718982)",Prequalified PreK Program - Privately Operated,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
2495,1772,"Gantt, Barbara",A90-402,07/12/2015,07/09/2016,Registered Home,Registered,539 Western Avenue,0,Brattleboro,05301,(802) 254-8670,babsgantt@gmail.com,Windham,LDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/10/2015,,7:00 AM,5:00 PM,"539 Western Avenue
Brattleboro, Vermont 05301
(42.8502, -72.586358)",,,
196317,128764,Heartworks and Renaissance Schools ,57434,10/18/2015,10/29/2016,Licensed Provider,Licensed - Early Childhood,644 Blair Park Road,0,Williston,05495,(802) 985-2153,kelly.libby@heartworksvt.com,Chittenden,BDO,90,0,10,80,0,Yes,Active,5 Star,0,NAEYC,05/01/2011,05/01/2016,5,10,70,5,5,0,1,0,08/21/2015,,7:30 AM,5:30 PM,"644 Blair Park Road
Williston, Vermont 05495
(44.453695, -73.115812)",Prequalified PreK Program - Privately Operated,03/12/2015 12:00:00 AM,03/12/2018 12:00:00 AM
241449,168803,Community Connections Preschool at Berlin,66714,08/23/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,372 Paine Turnpike,Berlin Elementary School,Berlin,05602,(802) 223-2796,arob@u32.org,Washington ,MDO,15,0,0,15,0,Yes,Inactive,,0,,,,0,0,15,0,0,0,0,0,01/03/0001,,,,"372 Paine Turnpike
Berlin, Vermont 05602
(44.215006, -72.57374)",,,
140358,90199,Miller Community & Recreation Center,50134,05/31/2015,05/28/2016,Licensed Provider,Licensed - School Age,130 Gosse Court,0,Burlington,05401,(802) 540-1058,mleugers@burlingtonvt.gov,Chittenden,BDO,100,0,0,0,100,Yes,Inactive,,0,,,,0,0,0,100,0,0,0,0,08/24/2015,,7:30 AM,5:30 PM,"130 Gosse Court
Burlington, Vermont 05401
(44.512914, -73.246607)",,,
129544,83283,Open Hearth At Waitsfield Elementary School,38437,09/06/2015,10/15/2016,Licensed Provider,Licensed - School Age,3951 Main Street,0,Waitsfield,05673,(802) 496-3643,ohaskprogram@gmail.com,Washington ,MDO,59,0,0,0,59,Yes,Inactive,3 Star,0,,,,0,0,0,59,0,0,0,0,01/03/0001,,11:00 AM,6:00 PM,"3951 Main Street
Waitsfield, Vermont 05673
(44.194745, -72.819846)",,,
158441,136082,"Crowe, Ivy",59197,01/24/2016,01/21/2017,Registered Home,Registered,84 Canusa Avenue,0,Derby,05823,(802) 873-5028,blessedbe2008@gmail.com,Orleans,NDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,2,2,2,12/03/2015,,7:00 AM,5:00 PM,"84 Canusa Avenue
Derby, Vermont 05823
(45.005857, -72.140341)",,,
3867,2769,"Tuttle, Ann",V02-546,11/15/2015,11/12/2016,Registered Home,Registered,94 Richardson Street,0,Burlington,05401,(802) 999-3360,rudynhooligan@burlingtontelecom.net,Chittenden,BDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,10/16/2015,,7:30 AM,5:30 PM,"94 Richardson Street
Burlington, Vermont 05401
(44.452686, -73.212854)",,,
35664,16420,"Davison, Jennifer",14341,10/04/2015,10/01/2016,Registered Home,Registered,490 Wolcott Street,0,Hardwick,05843,(802) 472-3066,jdavison10@myfairpoint.net,Caledonia,VDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,11/04/2015,,7:00 AM,5:00 PM,"490 Wolcott Street
Hardwick, Vermont 05843
(44.510015, -72.372898)",,,
183520,142188,"Kerr, Rebecca",59094,01/25/2015,01/24/2016,Registered Home,Registered,1089 Route 74 E,0,Shoreham,05770,(802) 897-5118,butterfly3rule2006@yahoo.com,Addison,YDO,0,0,0,0,0,Yes,Active,2 Star,0,,,,2,0,3,4,2,0,1,3,10/28/2015,,7:00 AM,5:00 PM,"1089 Route 74 E
Shoreham, Vermont 05770
(43.910742, -73.29651)",,,
3733,2660,Bunny Steps Daycare & Pre-School Center,1635,11/28/2015,11/26/2016,Licensed Provider,Licensed - Early Childhood,79 School Street,0,Fairlee,05045,(802) 333-4177,bnnystps@gmail.com,Orange,HDO,12,2,5,5,0,Yes,Active,3 Star,0,,,,2,5,5,0,2,0,0,0,10/30/2015,,7:00 AM,5:30 PM,"79 School Street
Fairlee, Vermont 05045
(43.906557, -72.14739)",,,
3067,2179,"Quirion, Therese",M97-287,03/22/2015,03/19/2016,Registered Home,Registered,2228 East Hill Road,0,Troy,05859,(802) 988-4329,tequirion@gmail.com,Orleans,NDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,1,12/07/2015,,6:00 AM,5:00 PM,"2228 East Hill Road
Troy, Vermont 05859
(44.959185, -72.370856)",,,
163726,106906,Little Feet Children's Center,49016,02/22/2015,02/20/2016,Licensed Provider,Licensed - Early Childhood,385 Rte 113,0,Thetford,05043,(802) 785-4600,littlefeetchildrenscenter@yahoo.com,Orange,HDO,25,8,8,5,4,Yes,Active,4 Star,0,,,,10,5,10,0,10,0,2,0,11/04/2015,,6:30 AM,5:30 PM,"385 Rte 113
Thetford, Vermont 05043
(43.812485, -72.190491)",Prequalified PreK Program - Privately Operated,05/07/2015 12:00:00 AM,05/07/2018 12:00:00 AM
225236,152709,Little Academy Preschool LLC,67154,09/06/2015,09/03/2016,Licensed Provider,Licensed - Early Childhood,997 Main St Suite 2,0,Fairfax,05454,(802) 849-9384,littleacademypreschool@gmail.com,Franklin,ADO,15,0,0,10,5,Yes,Inactive,,1,,,,0,0,10,5,0,0,0,0,09/23/2015,,,,"997 Main St Suite 2
Fairfax, Vermont 05454
(44.656946, -73.008996)",,,
3632,123251,"Ploof, April",53854,04/05/2015,04/02/2016,Registered Home,Registered,30 Richard Terrace,0,South Burlington,05403,(802) 863-2215,busybeespreschool.vt@live.com,Chittenden,BDO,0,0,0,0,0,No,Active,5 Star,0,,,,2,2,2,4,2,0,0,0,08/10/2015,,7:30 AM,5:15 PM,"30 Richard Terrace
South Burlington, Vermont 05403
(44.472327, -73.16814)",Prequalified PreK Program - Privately Operated,05/06/2015 12:00:00 AM,05/06/2018 12:00:00 AM
13816,155823,"Myette, Danielle",63575,02/22/2015,02/20/2016,Registered Home,Registered,258 Main Street,0,Hyde Park,05655,(802) 793-7014,makewayforducklingsdaycare@gmail.com,Lamoille,VDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,1,2,4,01/08/2016,,8:00 AM,5:30 PM,"258 Main Street
Hyde Park, Vermont 05655
(44.592693, -72.615154)",,,
155474,101330,Brenda's Giggles + Grin Child Care,45555,03/08/2015,03/05/2016,Licensed Provider,Licensed - Early Childhood,71 Jayview Drive,0,Enosburg,05450,(802) 933-5050,grammee5050@gmail.com,Franklin,ADO,45,8,10,10,17,No,Inactive,,0,,,,8,10,10,17,8,0,0,0,01/03/0001,,6:00 AM,5:45 PM,"71 Jayview Drive
Enosburg, Vermont 05450
(44.912594, -72.797001)",,,
179584,117040,Ex.C.E.L. Rochester,51302,08/23/2015,09/03/2016,Licensed Provider,Licensed - School Age,222 S Main Street,0,Rochester,05767,(802) 767-4632,bbonsignore@wnwsu.org,Windsor,HDO,30,0,0,0,30,No,Active,2 Star,0,,,,0,0,0,30,0,0,0,0,11/05/2015,,7:00 AM,6:00 PM,"222 S Main Street
Rochester, Vermont 05767
(43.872041, -72.808037)",,,
188166,122560,South Royalton Preschool ,55894,10/04/2015,10/01/2016,Licensed Provider,Licensed - Early Childhood,223 S Windsor Street,0,Royalton,05068,(802) 763-3236,rgaudette@soroschool.org,Windsor,HDO,32,0,0,32,0,No,Active,4 Star,1,,,,0,0,22,0,0,0,0,0,11/01/2015,,8:00 AM,3:00 PM,"223 S Windsor Street
Royalton, Vermont 05068
(43.818591, -72.518242)",Prequalified PreK Program - Public School,03/25/2015 12:00:00 AM,03/25/2018 12:00:00 AM
57707,124822,"Bluto, Barbara",54478,05/31/2015,05/28/2016,Registered Home,Registered,65 Border Road,0,Alburg,05440,(802) 796-3440,barbbluto@gmail.com,Grand Isle,ADO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,6:30 AM,5:00 PM,"65 Border Road
Alburg, Vermont 05440
(44.998556, -73.296203)",,,
4102,2952,"Putnam, Bonnie",V03-825,09/06/2015,09/03/2016,Registered Home,Registered,41 Jericho Road,0,Essex,05452,(802) 876-7072,putnam.bonnie@yahoo.com,Chittenden,BDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,0,0,0,08/10/2015,,7:30 AM,5:15 PM,"41 Jericho Road
Essex, Vermont 05452
(44.507752, -73.050568)",,,
187439,121940,"Atwood, Cheryl",54282,05/17/2015,05/14/2016,Registered Home,Registered,892 Porter Brook Road,0,Hardwick,05836,(802) 472-3936,catwood64@hotmail.com,Caledonia,VDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,11/04/2015,,7:00 AM,4:00 PM,"892 Porter Brook Road
Hardwick, Vermont 05836
(44.51811, -72.327774)",,,
129997,83707,Rutland City Public School - Pierpoint ECP,38508,04/05/2015,04/16/2016,Licensed Provider,Licensed - Early Childhood,67 Pier Point Avenue,0,Rutland,05701,(802) 786-1750,kcoarse@rutlandhs.k12.vt.us,Rutland,RDO,40,0,0,40,0,No,Active,5 Star,0,,,,0,0,40,0,0,0,5,0,11/04/2015,,9:00 AM,1:00 PM,"67 Pier Point Avenue
Rutland, Vermont 05701
(43.611438, -72.991726)",Prequalified PreK Program - Public School,09/13/2015 12:00:00 AM,09/13/2018 12:00:00 AM
4419,3209,"James, Sherrie",V04-137,06/14/2015,06/25/2016,Registered Home,Registered,236 Spruce Haven Road,0,Waterbury,05677,(802) 244-5550,sjamesbuilder@pshift.com,Washington ,MDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,1,0,0,09/16/2015,,7:00 AM,5:00 PM,"236 Spruce Haven Road
Waterbury, Vermont 05677
(44.410339, -72.718935)",,,
3696,2635,BFA Elementary School Preschool Program,1620,09/20/2015,09/17/2016,Licensed Provider,Licensed - Early Childhood,75 Hunt Street,0,Fairfax,05454,(802) 849-2222,kfrench@fwsu.org,Franklin,ADO,15,0,0,15,0,No,Active,5 Star,0,,,,0,0,15,0,0,0,4,0,01/03/0001,,8:15 AM,2:30 PM,"75 Hunt Street
Fairfax, Vermont 05454
(44.663002, -73.013594)",Prequalified PreK Program - Public School,03/25/2015 12:00:00 AM,03/25/2018 12:00:00 AM
3169,2258,Rutland Area Christian School,1359,02/22/2015,04/02/2016,Licensed Provider,Licensed - Early Childhood,112 Lincoln Avenue,0,Rutland,05701,(802) 775-0709,racs@racsonline.org,Rutland,RDO,20,0,0,20,0,No,Active,3 Star,0,,,,0,0,20,0,0,0,12,0,01/04/2016,,8:30 AM,12:00 PM,"112 Lincoln Avenue
Rutland, Vermont 05701
(43.617035, -72.977193)",,,
18604,156839,"Livingston, Danielle",64754,04/19/2015,04/30/2016,Registered Home,Registered,17 Phen Basin Rd,0,Waitsfield,05673,(802) 522-7305,livingstonlearning15@gmail.com,Washington ,MDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,1,0,4,11/20/2015,,7:15 AM,5:00 PM,"17 Phen Basin Rd
Waitsfield, Vermont 05673
(44.193251, -72.867356)",,,
53999,24632,"Riendeau, Kim",17563,07/11/2015,07/09/2016,Registered Home,Registered,1145 Evansville Road,0,Brownington,05860,(802) 754-2669,kim_riendeau@yahoo.com,Orleans,NDO,0,0,0,0,0,Yes,Active,5 Star,0,,,,2,2,2,4,2,0,0,0,12/04/2015,,5:30 AM,5:30 PM,"1145 Evansville Road
Brownington, Vermont 05860
(44.800731, -72.12393)",,,
4283,3092,"Peters, Lynn",V04-022,01/10/2016,01/07/2017,Registered Home,Registered,254 Grove Road,0,Shaftsbury,05262,(802) 442-7141,danpeters001@comcast.net,Bennington,TDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,0,2,0,0,0,10/30/3015,,6:30 AM,4:00 PM,"254 Grove Road
Shaftsbury, Vermont 05262
(42.959364, -73.201869)",,,
2273,1625,Hartland Cooperative Nursery School Inc.,135,08/23/2015,09/03/2016,Licensed Provider,Licensed - Early Childhood,19 Route 12,Recreation Center Route 12,Hartland,05048,(802) 436-2580,jhmn002@vermontel.net,Windsor,HDO,30,0,0,30,0,Yes,Active,4 Star,0,,,,0,0,32,0,0,0,5,0,07/15/2015,,8:00 AM,3:30 PM,"19 Route 12
Hartland, Vermont 05048
(43.542192, -72.401612)",Prequalified PreK Program - Privately Operated,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
3926,145182,"Ryan, Christine",60755,05/17/2015,05/14/2016,Registered Home,Registered,2789 Middle Road,0,Colchester,05446,(802) 878-4318,robill6@aol.com,Chittenden,BDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,08/25/2015,,9:00 AM,11:30 AM,"2789 Middle Road
Colchester, Vermont 05446
(44.584411, -73.140287)",,,
85245,42496,"Stowell, Monica",25030,03/22/2015,03/19/2016,Registered Home,Registered,50 Raymond Street,0,Lyndon,05851,(802) 626-4043,mstowell1@myfairpoint.net,Caledonia,JDO,0,0,0,0,0,Yes,Active,5 Star,0,,,,2,2,2,4,2,0,0,0,12/10/2015,,7:30 AM,5:30 PM,"50 Raymond Street
Lyndon, Vermont 05851
(44.535755, -72.000713)",,,
221265,149869,Part 2 - Richmond,61655,08/23/2015,08/20/2016,Licensed Provider,Licensed - School Age,125 School St,0,Richmond,05477,(802) 522-6852,llamphere@gmail.com,Chittenden,BDO,90,0,0,0,90,Yes,Inactive,1 Star,0,,,,0,0,0,90,0,0,0,3,05/17/2015,,,,"125 School St
Richmond, Vermont 05477
(44.413181, -72.993162)",,,
3907,2797,RNE Early Childhood - Barstow Preschool,1684,12/27/2015,12/24/2016,Licensed Provider,Licensed - Early Childhood,223 Chittenden Road,Barstow Memorial School,Chittenden,05733,(802) 773-6926,sspensley@rnesu.org,Rutland,RDO,15,0,0,15,0,Yes,Active,5 Star,1,,,,0,0,15,0,0,0,0,0,11/06/2015,,8:00 AM,1:00 PM,"223 Chittenden Road
Chittenden, Vermont 05733
(43.700788, -72.951323)",Prequalified PreK Program - Public School,06/03/2015 12:00:00 AM,06/03/2018 12:00:00 AM
2850,2015,"Boulay-Sidney, Anita",M95-300,04/05/2015,04/02/2016,Registered Home,Registered,767 Railroad Street,0,St Johnsbury,05819,(802) 748-2693,hasids06@charter.net,Caledonia,JDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,2,2,0,12/17/2015,,6:00 AM,4:30 PM,"767 Railroad Street
St Johnsbury, Vermont 05819
(44.423595, -72.014679)",,,
3121,2217,"Leblanc, Gail",V98-033,03/22/2015,03/19/2016,Registered Home,Registered,63 Elm Street,0,Hardwick,05843,(802) 472-6149,galeleblanc@comcast.net,Caledonia,VDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,11/24/2015,,7:00 AM,5:30 PM,"63 Elm Street
Hardwick, Vermont 05843
(44.505154, -72.370655)",,,
2594,1832,Y  School  Age Program at Charlotte,675,03/22/2015,04/16/2016,Licensed Provider,Licensed - School Age,408 Hinesburg Road,Charlotte Elementary School,Charlotte,05401,(802) 652-8163,ggowen@gbymca.org,Chittenden,BDO,50,0,0,0,50,Yes,Active,4 Star,0,,,,0,0,0,35,0,0,0,5,01/16/2015,,2:00 PM,6:00 PM,"408 Hinesburg Road
Charlotte, Vermont 05401
(44.315526, -73.226491)",,,
